13.5,532.65,15.0
13.5,530.65,15.0
13.5,528.65,15.0
13.5,526.65,15.0
13.5,524.65,15.0
13.5,522.65,15.0
13.5,520.65,15.0
13.5,518.65,15.0
13.5,516.65,15.0
13.5,514.65,15.0
13.5,512.65,15.0
13.5,510.65,15.0
13.5,508.65,15.0
13.5,506.65,15.0
13.5,504.65,15.0
13.5,502.65,15.0
13.5,500.65,15.0
13.5,498.65,15.0
13.5,496.65,15.0
13.5,494.65,15.0
13.5,492.65,15.0
13.5,490.65,15.0
13.5,488.65,15.0
13.5,486.65,15.0
13.5,484.65,15.0
13.5,482.65,15.0
13.5,480.65,15.0
13.5,478.65,15.0
13.5,476.65,15.0
13.5,474.65,15.0
13.5,472.65,15.0
13.5,470.65,15.0
13.5,468.65,15.0
13.5,466.65,15.0
13.5,464.65,15.0
13.5,462.65,15.0
13.5,460.65,15.0
13.5,458.65,15.0
13.5,456.65,15.0
13.5,454.65,15.0
13.5,452.65,15.0
13.5,450.65,15.0
13.5,448.65,15.0
13.5,446.65,15.0
13.5,444.65,15.0
13.5,442.65,15.0
13.5,440.65,15.0
13.5,438.65,15.0
13.5,436.65,15.0
13.5,434.65,15.0
13.5,432.65,15.0
13.5,430.65,15.0
13.5,428.65,15.0
13.5,426.65,15.0
13.5,424.65,15.0
13.5,422.65,15.0
13.5,420.65,15.0
13.5,418.65,15.0
13.5,416.65,15.0
13.5,414.65,15.0
13.5,412.65,15.0
13.5,410.65,15.0
13.5,408.65,15.0
13.5,406.65,15.0
13.5,404.65,15.0
13.5,402.65,15.0
13.499999847813006,400.65,15.0
13.499999695626013,398.65,15.0
13.499999543439019,396.65,15.0
13.499999391252025,394.65,15.0
13.49999923906503,392.65,15.0
13.500903040108941,390.65000020421405,15.0
13.501806841152852,388.6500004084281,15.0
13.502710642196764,386.6500006126422,15.0
13.503614443240675,384.6500008168563,15.0
13.504518244284586,382.65000102107035,15.0
13.505422045328498,380.6500012252844,15.0
13.506325846372409,378.6500014294985,15.0
13.50722964741632,376.6500016337126,15.0
13.508133448460232,374.65000183792665,15.0
13.509037249504143,372.6500020421407,15.0
13.509941050548054,370.6500022463548,15.0
13.510844851591965,368.6500024505689,15.0
13.511748652635877,366.65000265478295,15.0
13.512652453679788,364.650002858997,15.0
13.5135562547237,362.6500030632111,15.0
13.51446005576761,360.6500032674252,15.0
13.515363856811522,358.65000347163925,15.0
13.516267657855433,356.6500036758533,15.0
13.517171458899345,354.6500038800674,15.0
13.518075259943256,352.6500040842815,15.0
13.518979060987167,350.65000428849555,15.0
13.519882862031078,348.6500044927096,15.0
13.52078666307499,346.6500046969237,15.0
13.521690464118901,344.6500049011378,15.0
13.522594265162812,342.65000510535185,15.0
13.523498066206724,340.6500053095659,15.0
13.524401867250635,338.65000551378,15.0
13.525305668294546,336.6500057179941,15.0
13.526209469338458,334.65000592220815,15.0
13.527113270382369,332.6500061264222,15.0
13.52801707142628,330.6500063306363,15.0
13.528920872470191,328.6500065348504,15.0
13.529824673514103,326.65000673906445,15.0
13.530728474558014,324.6500069432785,15.0
13.531632275601925,322.6500071474926,15.0
13.532536076645837,320.6500073517067,15.0
13.533439877689748,318.65000755592075,15.0
13.53434367873366,316.6500077601348,15.0
13.53524747977757,314.6500079643489,15.0
13.536151280821482,312.650008168563,15.0
13.537055081865393,310.65000837277705,15.0
13.537958882909304,308.6500085769911,15.0
13.538862683953216,306.6500087812052,15.0
13.539766484997127,304.6500089854193,15.0
13.540670286041038,302.65000918963335,15.0
13.54157408708495,300.6500093938474,15.0
13.542477888128861,298.6500095980615,15.0
13.543381689172772,296.6500098022756,15.0
13.544285490216684,294.65001000648965,15.0
13.545189291260595,292.6500102107037,15.0
13.546093092304506,290.6500104149178,15.0
13.546996893348418,288.6500106191319,15.0
13.547900694392329,286.65001082334595,15.0
13.54880449543624,284.65001102756,15.0
13.549708296480151,282.6500112317741,15.0
13.550612097524063,280.6500114359882,15.0
13.551515898567974,278.65001164020225,15.0
13.552419699611885,276.6500118444163,15.0
13.553323500655797,274.6500120486304,15.0
13.554227301699708,272.6500122528445,15.0
13.55513110274362,270.65001245705855,15.0
13.55603490378753,268.6500126612726,15.0
13.556938704831442,266.6500128654867,15.0
13.557842505875353,264.6500130697008,15.0
13.558746306919264,262.65001327391485,15.0
13.559650107963176,260.6500134781289,15.0
13.560553909007087,258.650013682343,15.0
13.561457710050998,256.6500138865571,15.0
13.56236151109491,254.65001409077118,15.0
13.563265312138821,252.65001429498528,15.0
13.564169113182732,250.6500144991994,15.0
13.565072914226644,248.6500147034135,15.0
13.565976715270555,246.6500149076276,15.0
13.566880516314466,244.6500151118417,15.0
13.567784317358377,242.6500153160558,15.0
13.568688118402289,240.6500155202699,15.0
13.5695919194462,238.650015724484,15.0
13.570495720490111,236.6500159286981,15.0
13.571399521534023,234.6500161329122,15.0
13.572303322577934,232.65001633712632,15.0
13.573207123621845,230.65001654134042,15.0
13.574110924665757,228.65001674555452,15.0
13.575014725709668,226.65001694976863,15.0
13.57591852675358,224.65001715398273,15.0
13.57682232779749,222.65001735819683,15.0
13.577726128841402,220.65001756241094,15.0
13.578629929885313,218.65001776662504,15.0
13.579533730929224,216.65001797083914,15.0
13.580437531973136,214.65001817505325,15.0
13.581341333017047,212.65001837926735,15.0
13.582245134060958,210.65001858348145,15.0
13.58314893510487,208.65001878769556,15.0
13.58405273614878,206.65001899190966,15.0
13.584956537192692,204.65001919612376,15.0
13.585860338236603,202.65001940033787,15.0
13.586764139280515,200.65001960455197,15.0
13.587667940324426,198.65001980876607,15.0
13.588571741368337,196.65002001298018,15.0
13.589475542412249,194.65002021719428,15.0
13.59037934345616,192.65002042140839,15.0
13.591283144500071,190.6500206256225,15.0
13.592186945543983,188.6500208298366,15.0
13.593090746587894,186.6500210340507,15.0
13.593994547631805,184.6500212382648,15.0
13.594898348675716,182.6500214424789,15.0
13.595802149719628,180.650021646693,15.0
13.596705950763539,178.6500218509071,15.0
13.59760975180745,176.6500220551212,15.0
13.598513552851362,174.65002225933532,15.0
13.599417353895273,172.65002246354942,15.0
13.600321154939184,170.65002266776352,15.0
13.601224955983096,168.65002287197763,15.0
13.602128757027007,166.65002307619173,15.0
13.603032558070918,164.65002328040583,15.0
13.60393635911483,162.65002348461994,15.0
13.60484016015874,160.65002368883404,15.0
13.605743961202652,158.65002389304814,15.0
13.606647762246563,156.65002409726225,15.0
13.607551563290475,154.65002430147635,15.0
13.608455364334386,152.65002450569045,15.0
13.609359165378297,150.65002470990456,15.0
13.610262966422209,148.65002491411866,15.0
13.61116676746612,146.65002511833276,15.0
13.612070568510031,144.65002532254687,15.0
