-4.913639164146341,-265.0817421,59.9999801
-4.929819931345625,-267.0808224,59.999986
-4.938627186405764,-269.0800226,59.999988
-4.939300938626571,-271.0793971,59.9999862
-4.93120167265174,-273.0786244,59.9999827
-4.9137822795791575,-275.0779221,59.9999795
-4.886564475021456,-277.0772673,59.9999769
-4.849138371867669,-279.0762997,59.9999803
-4.801143395211592,-281.0752628,59.9999844
-4.742269938438671,-283.0741056,59.9999891
-4.672265445270126,-285.0724298,59.9999923
-4.590899434856942,-287.0704971,59.9999958
-4.497988754429163,-289.0682353,59.9999997
-4.393402563671547,-291.0652419,59.9991776
-4.277003526841282,-293.0617773,59.9961012
-4.148737294125517,-295.0577417,59.9906468
-4.008637228452024,-297.0527299,59.9818441
-3.8566956607521306,-299.047048,59.9718826
-3.6928319759004564,-301.0406714,59.9607194
-3.5169341237385305,-303.03307,59.9483091
-3.328925453220332,-305.0246138,59.9312144
-3.1288208484982656,-307.015021,59.9087876
-2.9166223230538955,-309.0042286,59.8719505
-2.6923301132763444,-310.992207,59.8273793
-2.45596154583482,-312.9787453,59.7742019
-2.207474111260297,-314.9640722,59.7081535
-1.9468890648134036,-316.9478082,59.6369734
-1.6741909489680578,-318.9298327,59.560206
-1.3892800363711886,-320.9105481,59.4777704
-1.092189073522558,-322.8893345,59.3938192
-0.7828740225676034,-324.8661691,59.3083846
-0.46118863314191416,-326.8414782,59.2228298
-0.12699137600672805,-328.8145399,59.1377932
0.21987493961909377,-330.785385,59.053465
0.5794267885017605,-332.75436,58.9706019
0.9514649389830021,-334.7208825,58.8883531
1.3359658487652366,-336.6850084,58.8067746
1.7330328721631116,-338.6469731,58.7254766
2.142608499483621,-340.6062812,58.6438942
2.5647293031576153,-342.5629429,58.5619019
2.9994715794871776,-344.5171342,58.4783651
3.4467775212923693,-346.4684407,58.3936837
3.906673001629858,-348.4168428,58.3076546
4.379224604286781,-350.3624837,58.2190157
4.864375578701603,-352.3049974,58.1289291
5.362144954631656,-354.2443403,58.037226
5.872599977278006,-356.180645,57.9429645
6.395683006383209,-358.1135651,57.8475071
6.9314090671377215,-360.0430366,57.7507672
7.47985422205789,-361.9692038,57.6522901
8.040954989225716,-363.8917135,57.5531448
8.614722299753673,-365.8104832,57.4533126
9.201249088526533,-367.7256919,57.3527586
9.800457669752184,-369.6369554,57.2520379
10.412353570940132,-371.544172,57.1511594
11.037055367969982,-373.4475812,57.0503246
11.674460999783927,-375.3467436,56.9496242
12.324567359195987,-377.2415357,56.8490644
12.987530256180232,-379.1322853,56.7488986
13.663211683231253,-381.0184752,56.648951
14.351600435142025,-382.8999674,56.5492217
15.052887682770882,-384.7771655,56.4498847
15.766905222501343,-386.6494992,56.3507211
16.493616073921906,-388.5168031,56.2517233
17.23323396720943,-390.3795557,56.1529648
17.985551960548143,-392.2371124,56.054305
18.750577554952347,-394.0893683,55.955735
19.52851402442856,-395.9366851,55.8572943
20.319188943279904,-397.7785487,55.758923
21.122605994436604,-399.6148776,55.6606141
21.938877590572282,-401.4458301,55.5624197
22.767900161019934,-403.2710747,55.4643171
23.60968074233767,-405.0905339,55.366297
24.464260192916928,-406.9042008,55.2684416
25.33158917377185,-408.7118751,55.1707314
26.21168864128484,-410.5135064,55.0731435
27.104534068799868,-412.3089509,54.9757753
28.010111198724484,-414.0980875,54.8785958
28.92846787638932,-415.8809131,54.7815623
29.85953041974205,-417.6571733,54.6847617
30.80331722974105,-419.426774,54.5881584
31.759912240773772,-421.1897955,54.4916956
32.72915836062403,-422.9458944,54.3954384
33.7110686308219,-424.6950194,54.2993655
34.705710705541534,-426.4372045,54.2034274
35.7129706392656,-428.172162,54.1076963
36.73284544071242,-429.8998047,54.0122307
37.765392115924826,-431.6201436,53.9169857
38.81051848387735,-433.3329402,53.8221085
39.86820921259439,-435.0380884,53.727816
