-8.690000000000005,-265.08
-8.690029605004778,-266.02105358641717
-8.690058602255158,-266.9621074258204
-8.69008506402699,-267.9031616809483
-8.6901070625961,-268.8442165145388
-8.690122670238335,-269.78527208933053
-8.690129959229514,-270.7263285680615
-8.69012700184548,-271.66738611347006
-8.69011187036207,-272.6084448882944
-8.690082637055115,-273.5495050552729
-8.690037374200454,-274.4905667771438
-8.689974248051149,-275.43163020772306
-8.689895718248659,-276.37269509321425
-8.689810223094508,-277.3137606122086
-8.689726643549127,-278.2548259012721
-8.689653860572934,-279.19589009696995
-8.689600755126351,-280.136952335868
-8.689576208169804,-281.07801175453176
-8.689589100663712,-282.01906748952695
-8.689648313568503,-282.960118677419
-8.68976272784459,-283.90116445477366
-8.689941224452408,-284.8422039581566
-8.690189657682406,-285.7832365968086
-8.690486334164657,-286.7242642617641
-8.69079484915913,-287.66529016941774
-8.691078659696831,-288.6063175486173
-8.691301222808773,-289.5473496282107
-8.69142599552596,-290.4883896370458
-8.691416434879402,-291.42944080397035
-8.69123599790011,-292.37050635783237
-8.69084814161909,-293.3115895274796
-8.69021632306735,-294.2526935417599
-8.689303999275898,-295.19382162952104
-8.68802904706996,-296.1349745351076
-8.686098172257621,-297.07614149227186
-8.683156969316446,-298.0173084036864
-8.67885102652959,-298.9584611716862
-8.672825932180201,-299.8995856986059
-8.664727274551431,-300.8406678867805
-8.654200641926428,-301.78169363854477
-8.64089162258834,-302.72264885623355
-8.624445804820313,-303.6635194421816
-8.604508776905506,-304.60429129872375
-8.580726127127061,-305.544950328195
-8.552784602730828,-306.4854838065706
-8.520762574580456,-307.42589207988505
-8.484955143472929,-308.36618272732454
-8.445659704123598,-309.3063634046327
-8.403173651247817,-310.246441767553
-8.357794379560941,-311.1864254718289
-8.30981928377832,-312.126322173204
-8.25954575861531,-313.0661395274218
-8.207271198787266,-314.0058851902258
-8.153292999009537,-314.94556681735946
-8.097908553997483,-315.88519206456647
-8.041379742158128,-316.82476602090236
-7.983577293020532,-317.7642655079273
-7.924129530353502,-318.70364982905403
-7.862661162155951,-319.64287802639126
-7.798796896426789,-320.58190914204766
-7.732161441164929,-321.52070221813204
-7.662379504369282,-322.4592162967531
-7.589075794038759,-323.39741042001947
-7.511875018172272,-324.33524363004005
-7.430401884768734,-325.2726749689234
-7.344281101827054,-326.20966347877834
-7.253139010906556,-327.1461683437674
-7.156803488438582,-328.08216627345325
-7.055495922722418,-329.01766819704943
-6.949483208689934,-329.9526890010099
-6.839032241273,-330.8872435717889
-6.724409915403488,-331.8213467958402
-6.605883126013265,-332.75501355961785
-6.483718768034199,-333.68825874957577
-6.3581837363981615,-334.62109725216794
-6.229544926037023,-335.5535439538486
-6.098069231882653,-336.48561374107146
-5.964023548856055,-337.4173215002893
-5.827594678588985,-338.3486718545956
-5.688653975078958,-339.27962900481697
-5.54699514292211,-340.21014720158706
-5.402411886714562,-341.14018069553936
-5.254697911052449,-342.0696837373076
-5.103646920531899,-342.9986105775253
-4.949052619749048,-343.926915466826
-4.790708713300017,-344.85455265584346
-4.628408905780944,-345.7814763952112
-4.461946901787954,-346.70764093556284
-4.2911164059171805,-347.63300052753186
-4.115727688593027,-348.5575123357241
-3.935829979128748,-349.4811755582318
-3.7516520023343287,-350.4040209668694
-3.563426850088119,-351.32608010163005
-3.371387614268457,-352.2473845025069
-3.1757673867536873,-353.1679657094931
-2.976799259422156,-354.0878552625817
-2.7747163241522097,-355.00708470176585
-2.5697516728221874,-355.92568556703867
-2.362138397310435,-356.8436893983933
-2.1521095894953,-357.7611277358228
-1.9398942422962777,-358.67803166986795
-1.7256219511239514,-359.594421392094
-1.5093199825207113,-360.51030587366614
-1.2910109176429942,-361.4256935719953
-1.0707173376472268,-362.3405929444923
-0.8484618236898471,-363.25501244856787
-0.6242669569272881,-364.16896054163306
-0.39815531851598696,-365.0824456810985
-0.17014948961237022,-365.99547632437515
0.05972794862712444,-366.90806092887385
0.29145441504606373,-367.82020795200543
0.5250103214968614,-368.7319248095599
0.7604902577200445,-369.6431791813806
0.9981358882369712,-370.5538875626557
1.2381985824487514,-371.4639630711019
1.480929709756493,-372.37331882443607
1.7265806395613128,-373.2818679403749
1.9754027412643183,-374.18952353663514
2.227647384266619,-375.0961987309335
2.4835659379693213,-376.00180664098656
2.743409771773545,-376.90626038451137
3.007430255080395,-377.8094730792243
3.275878757154209,-378.71135784288475
3.5489168364057226,-379.6118556691796
3.826359133072223,-380.5110152299386
4.107936534148696,-381.4089111927287
4.393379926630132,-382.30561822511675
4.682420197511514,-383.20121099466945
4.974788233787844,-384.0957641689538
5.270214922454104,-384.9893524155366
5.568431150505279,-385.8820504019845
5.869167804936369,-386.77393279586454
6.172155772742359,-387.66507426474357
6.477125940918237,-388.55554947618816
6.7838617823447676,-389.44541541237146
7.092461575433839,-390.33462318181137
7.403140226977305,-391.2230846692149
7.716112833829613,-392.11071169536814
8.031594492845203,-392.99741608105705
8.349800300878533,-393.8831096470677
8.670945354784035,-394.7677042141862
8.995244751416157,-395.6511116031987
9.322913587629358,-396.533243634891
9.654166960278065,-397.4140121300493
9.989219966216728,-398.29332890945966
10.328280446675207,-399.1711084313179
10.671399714275104,-400.04732205175947
11.01847809623873,-400.9219960099097
11.36940977325736,-401.7951587791504
11.724088926022294,-402.66683883286277
12.082409735224822,-403.5370646444283
12.444266381556218,-404.4058646872284
12.809553045707784,-405.2732674346445
13.178163908370813,-406.139301360058
13.54999315023658,-407.0039949368506
13.92493495199639,-407.86737663840347
14.302883636047802,-408.7294748685753
14.68380576595315,-409.5902825888831
15.06785757095547,-410.4496997086899
15.455226031994789,-411.30761105022486
15.846098130011152,-412.16390143571726
16.24066084594461,-413.0184556873959
16.639101160735184,-413.8711586274898
17.041606055322916,-414.72189507822804
17.448362510647872,-415.5705498618399
17.859557507650045,-416.4170078005539
18.27537802726952,-417.26115371659967
18.696011050446295,-418.1028724322057
19.121620007854848,-418.9420613760951
19.552041158993983,-419.77879311222813
19.986871207955062,-420.61326843894693
20.42570136714967,-421.44569109429756
20.86812284898938,-422.27626481632683
21.313726865885734,-423.1051933430811
21.76210463025033,-423.9326804126068
22.212847354494713,-424.75892976295046
22.665546251030452,-425.5841451321584
23.119792532269145,-426.4085302582774
23.57517741062233,-427.23228887935386
24.03131591687489,-428.05561221576477
24.488163969331833,-428.8785123355518
24.945932191142383,-429.7008674474477
25.404837327025938,-430.5225525430136
25.865096121701797,-431.3434426138108
26.326925319889334,-432.1634126514008
26.79054166630791,-432.98233764734493
27.256161905676837,-433.80009259320406
27.724002782715484,-434.6165524805399
28.19428104214321,-435.4315923009135
28.66721342867934,-436.2450870458864
29.143011181277746,-437.05691478826077
29.621726528280398,-437.8670425893809
30.10323230215809,-438.6755379075187
30.587391733959134,-439.48247357427636
31.0740680547318,-440.28792242125667
31.563124495524423,-441.0919572800621
32.0544242873853,-441.89465098229505
32.547830661362724,-442.69607635955833
33.04320684850499,-443.49630624345406
33.54041607986043,-444.295413465585
34.0393215864773,-445.0934708575534
34.53978891500002,-445.8905498224317
35.04178968982785,-446.6866563221238
35.545443419064405,-447.4817050865672
36.0508805780196,-448.2756040798433
36.55823164200332,-449.0682612660332
37.067627086325516,-449.8595846092185
37.57919738629611,-450.6494820734806
38.093073017224995,-451.43786162290075
38.609384454422106,-452.2246312215604
39.12826217319736,-453.00969883354105
39.64983664886067,-453.792972422924
40.17423827162435,-454.5743600062384
40.70155507932751,-455.3537957028748
41.23176433096244,-456.1312819080869
41.76482539675693,-456.9068320424365
42.30069764693876,-457.6804595264846
42.839340451735744,-458.4521777807929
43.380713181375654,-459.2220002259225
43.924775206086316,-459.9899402824352
44.47148589609552,-460.7560113708921
45.02080462163106,-461.5202269118547
45.57269075292071,-462.28260032588435
46.12710366019234,-463.04314503354266
46.68401321432744,-463.8018665102606
47.24345068285803,-464.55872377680225
47.8054695823268,-465.31365901961914
48.37012346023175,-466.0666144017413
48.937465864070916,-466.8175320861981
49.507550341342295,-467.5663542360197
50.08043043954392,-468.3130230142358
50.65615970617384,-469.05748058387604
51.23479168873003,-469.7996691079702
51.81637993471055,-470.53953074954825
52.40097799161341,-471.27700767164
52.98863631059325,-472.01204453106607
53.579342127286836,-472.7446368983445
54.173023610795234,-473.47482791610497
54.76960666487158,-474.20266255148607
55.36901719326898,-474.9281857716265
55.971181099740456,-475.6514425436643
56.57602428803912,-476.37247783473794
57.183472661918096,-477.09133661198587
57.79345212513042,-477.8080638425465
58.40588858142924,-478.52270449355825
59.02070793456757,-479.2353035321594
59.637836402608094,-479.9459056558822
60.257241064204166,-480.65452051314355
60.87896992444138,-481.3610883358437
61.50308050913037,-482.0655411892621
62.12963034408169,-482.7678111386774
62.75867695510594,-483.4678302493688
63.39027786801369,-484.165530586615
64.0244906086155,-484.86084421569495
64.66137270272198,-485.55370320188797
65.3009816761437,-486.2440396104727
65.94337505469123,-486.93178550672815
66.58861036417515,-487.61687295593333
67.23673630767061,-488.2992411114926
67.88774965644926,-488.97887084846633
