"stamp","pt_lat_err","pp_lat_err","c0_lat_err","c1_lat_err","c2_lat_err"
1672966649.2287662,0.4449097684037193,6.414158500397958,8.990477827878015,12.226963119495592,12.066308296800589,0.0
1672966649.2787604,0.6923507148192868,6.3817851035843045,10.341566891999419,11.579833928565392,12.111100522246645,0.0
1672966649.3287635,0.16628907871348977,5.840241298491323,10.196579470064057,11.918608682827296,12.100719202742825,0.0
1672966649.3787096,0.9777759622877261,6.929214880266086,10.520939045471042,11.023946124239558,12.569965000948603,0.0
1672966649.4287655,0.12538998556667016,6.077930689161686,10.383405931344678,11.480282249179881,9.182369379803646,0.0
1672966649.4787714,0.7241444299548944,6.863983632834714,9.37184389426766,12.490682360825277,9.536917227871259,0.0
1672966649.5287561,0.4293766632872303,6.868154024131904,11.58589974891404,11.7373585483,13.437474313657138,0.0
1672966649.5787613,0.4133160532054223,6.441359509058818,10.206066896189379,9.250032699907026,9.22926438504006,0.0
1672966649.6287618,0.7475080625133975,6.874662534252639,10.652980631213314,12.076179164125435,9.656185948529735,0.0
1672966649.678758,0.08774755647519016,6.015003492979542,8.54496367982336,12.472692892266746,11.626117160645295,0.0
1672966649.7287605,0.9175633726275744,7.077807623318843,9.75557347576498,10.452376005962424,10.31954532111951,0.0
1672966649.7787678,0.2563571574022301,5.761054783597612,10.44967742635777,11.093252982906282,10.686350965354823,0.0
1672966649.8287525,0.5648413709805207,6.55908607624193,10.866993702226036,9.754706798390608,11.824691160121464,0.0
1672966649.8785691,0.6190566250017877,6.149371452658099,9.77555883083239,12.600371592009084,12.081621598016842,0.0
1672966649.9287636,0.19198723019224118,5.7380755332743405,11.862762380126094,11.31076073023551,9.85096070805343,0.0
1672966649.978761,0.9962260120130274,7.5341122206216,12.017399029123055,12.183023215286532,11.95440935724362,0.0
1672966650.0287645,0.2050494524779334,6.220519873639869,10.213730732964265,11.616253237132398,10.124005882440413,0.0
1672966650.078711,0.5886383575511637,6.146924819711132,11.979361819209254,12.103936855896468,11.450018698287224,0.0
1672966650.1287632,0.6249358303195993,6.725097705792651,9.655298135302182,9.499297410973616,9.6414437380066,0.0
1672966650.1787071,0.15581848034806967,6.098796681235382,11.000052960103709,10.842442491207091,12.630408695150585,0.0
1672966650.2287617,0.9281031942131738,6.525179341327699,12.771638563366636,12.966693589250262,12.383092718077457,0.0
1672966650.2787526,0.30612378488196623,6.611367391111589,11.605276241159588,12.23346868493327,8.915674650077783,0.0
1672966650.328759,0.4531446540304627,5.967841310353091,9.46871185148095,10.876405064474874,10.89960396806861,0.0
1672966650.3787627,0.7946643052468231,6.744309399720089,9.120437099803276,13.141325796325042,9.879926459106766,0.0
1672966650.4287574,0.05103781213460045,5.902009021643682,8.855659158626768,8.335523099287686,9.915970605144443,0.0
1672966650.4787688,0.6904623485662408,6.264551817573881,9.69627436780727,11.153414997863077,9.404960353022645,0.0
1672966650.5287836,0.5754320820571764,6.928733681040139,12.977114832258927,9.246572115063255,13.509087176646435,0.0
1672966650.5785172,0.1532128986421242,5.696322374513153,8.13606627038211,10.006566584353758,9.525267756069065,0.0
1672966650.628738,0.8763915253201592,7.315987937697998,10.03475478767578,11.91408775094472,10.760716164040073,0.0
1672966650.678567,0.4046366776624448,6.948869955340626,11.06949304220674,12.94741359091679,13.410083423753852,0.0
1672966650.728755,0.3098063017518419,6.644103103525245,11.08413174073123,12.70220009997238,13.093725559807332,0.0
1672966650.778571,0.9792907540658733,6.683334801164928,10.783872509426276,12.788498989128446,11.310218633387638,0.0
1672966650.828575,0.2727165870722369,6.342527522914333,9.404798820422457,10.041835113763547,12.216650441304015,0.0
1672966650.8788269,0.43045323995050117,6.189660349767649,9.783941946691169,11.828770810394943,10.053494272053307,0.0
1672966650.9285932,0.8692683941299265,6.432946174280633,9.140695152413326,9.516692513440844,12.250256179705726,0.0
1672966650.9785655,0.17259478326302793,6.018501954552148,11.793624549008413,11.568654472474401,11.747606514202166,0.0
1672966651.0287511,0.5213993092872848,6.187015177350423,10.636171856600887,11.926060299301227,10.547893100906958,0.0
1672966651.0787647,0.786781453087593,6.373534452590437,11.238152867713215,10.485739364778075,9.074600615128995,0.0
1672966651.1287723,0.09831736400801461,6.6081692135140475,13.084971791847229,10.522471364359252,12.040563038901654,0.0
1672966651.1786003,0.5885883787950215,6.97344946782198,11.265720749474372,11.087920517873982,13.065327895042493,0.0
1672966651.2285671,0.726743320555618,6.901018031112943,12.171910846153214,9.29671931335359,10.178285239785087,0.0
1672966651.278714,0.045517604145434896,5.716305383816559,8.302062495369647,9.766852582050003,8.333021156782154,0.0
1672966651.3288474,0.6359585629368301,6.267661785416232,12.325151203399752,11.518416044074563,10.168792212348329,0.0
1672966651.3788447,0.685137040559537,6.578000878987681,12.21511045994868,12.562656894693621,8.82083108738215,0.0
1672966651.4287548,0.012709675735125336,5.546848594410871,12.014575160210875,11.407183965110574,10.252168650265409,0.0
1672966651.4787054,0.6670135545573636,6.285890052461381,11.968301156293945,10.152627433982703,11.299397842718069,0.0
1672966651.5285764,0.6572186693186867,6.839634014431413,11.115906487731593,13.042243981227747,10.130312844422331,0.0
1672966651.5787601,0.019343523838761784,5.571462603597739,11.082446749510975,11.492063228187432,10.371006005391802,0.0
1672966651.6287649,0.6962446101982068,6.867613114023729,11.17093414182639,9.457033237449707,11.931096971957324,0.0
1672966651.6787708,0.6246964077314903,6.606888247471982,9.157690892212798,10.129820030255836,11.608565338803686,0.0
1672966651.728767,0.05558546085153586,6.144891346162661,8.957523122217907,11.29947937400495,11.74004233399435,0.0
1672966651.7787073,0.7316212227697716,6.94682625020114,12.277959458316975,11.6136228068642,13.3328043010648,0.0
1672966651.8287742,0.5927871540884257,6.333507986264682,11.530532539755203,10.578047101056393,8.703896812649488,0.0
1672966651.87874,0.09368993766912098,5.834230996216302,10.083437245713213,11.772263644600955,8.32754170463645,0.0
1672966651.928569,0.7583319343935556,6.434984782268931,11.612442760755403,9.97635248078452,12.10142783210664,0.0
1672966651.9785683,0.5753564974767916,6.201401102761225,10.344537572459512,10.095319635132974,8.436574622610333,0.0
1672966652.02883,0.1305784504197307,6.147594466648508,12.05069295010552,9.850546445528938,8.649378305034697,0.0
1672966652.0788436,0.7754526819184214,6.567743392961026,12.111841457993988,10.787108986871212,9.775683088994654,0.0
1672966652.1288478,0.573757754388889,6.105842275990964,10.093666679816387,11.181730367342167,8.821524882543251,0.0
1672966652.178852,0.1691287962961834,6.0132375670083285,10.033574632276242,12.104921956127727,9.78433618075425,0.0
1672966652.2288332,0.7858831900959056,6.764783759401038,12.855297338903933,11.449586492200387,12.788031672109634,0.0
1672966652.2786365,0.5862262285679531,6.194873443276346,12.06779459563225,9.16531222943262,8.750802466657198,0.0
1672966652.3287647,0.2086587765017104,6.55228607305115,9.96145909345613,10.997808296906648,12.136606541486325,0.0
1672966652.3787541,0.7913339873971896,6.321868763186116,9.563797802839764,8.630139780662901,8.766010236030642,0.0
1672966652.4287686,0.608000722622021,7.110577982364028,10.605836190991198,13.29708646102395,10.462208418527606,0.0
1672966652.4787517,0.2421011464975658,6.104448960526712,10.49728455719607,8.750766980328219,11.536507819252428,0.0
1672966652.5286038,0.7885133566808196,7.074213661208734,13.032837025546971,10.168994800357947,9.589007782833939,0.0
1672966652.5785863,0.6329277707136665,6.426057463894543,12.166045248553047,11.145891737298374,12.788781510297454,0.0
1672966652.6285734,0.2537421749640969,6.575509656301463,13.142324665611177,10.105686942791733,10.068056326873666,0.0
1672966652.6787078,0.7711495532929963,7.14068185154001,9.478512041019583,11.928644716715013,12.939974660947293,0.0
1672966652.728569,0.6486373064508857,6.153548146123713,9.389951932785284,8.883004080401463,10.213249210654066,0.0
1672966652.778701,0.2137094348808583,5.796822876476972,8.80843391928604,10.480056088482428,10.24528403375881,0.0
1672966652.8285694,0.728955899163791,7.0741536872258255,10.690946221747684,10.029384233280624,12.812846872146746,0.0
1672966652.8786519,0.6524011906364307,6.787513496856864,12.441539022873886,9.695967325741808,10.879833306156247,0.0
1672966652.928569,0.09766563721090571,6.404182921105381,8.674319118199072,9.101354249572443,11.719705877178413,0.0
1672966652.9785955,0.6723144472757722,6.78956237863195,9.731248735984801,12.379673071016164,11.393844349896987,0.0
1672966653.0285747,0.6767685227500725,6.545168836442928,9.438551791968242,12.674578589666181,12.150140577057336,0.0
1672966653.0786994,0.09030782115626201,6.1489916625167504,11.001795402304452,11.88239889759387,11.660641271137518,0.0
1672966653.12877,0.6442270759041828,6.180688382874234,12.507162767866184,9.699333233234679,9.022944924324392,0.0
1672966653.1787105,0.7633137557252754,6.910146224682608,11.820358760368517,9.820385213492312,9.442048655746754,0.0
1672966653.2287526,0.31329057359719603,6.717403582179447,11.101574262828688,8.935850469994604,11.8648123779744,0.0
1672966653.2787042,0.6775474256094797,6.645217299838139,12.1531204613918,11.547680288638727,9.968388411377562,0.0
1672966653.328759,0.9029169460002017,6.791304299115119,9.142823744047222,11.522118384769408,11.791838094618553,0.0
1672966653.378589,0.5194814090683872,6.582042204462956,10.772707737431842,11.230919394546785,12.557367288244132,0.0
1672966653.4287658,0.7444858716449411,7.147456665369974,10.416690014143311,12.353944759790373,13.602921106912616,0.0
1672966653.4787595,1.058510298678392,7.452601335254153,11.393677075568888,10.61068178467603,11.53931514051613,0.0
1672966653.528768,0.6898238364451978,7.025485243705353,11.199471617013828,13.54933760042591,10.715979631828766,0.0
1672966653.578564,0.799631938063418,7.210238001285414,10.64767271112347,11.067805893520323,10.036134345407277,0.0
1672966653.6287236,1.1996137741155413,6.961232991035008,12.800190864436152,12.661227566035649,9.871399425720634,0.0
1672966653.6787026,0.8117653243725094,7.13893098789217,9.90835511666369,10.955294837398093,11.432173420027393,0.0
1672966653.7287505,0.817843291163515,6.441328256138215,9.333764325641921,11.168114433215605,8.714274335999573,0.0
1672966653.7787917,1.2085987218257064,7.384321606743714,9.772482742120998,12.211806260456445,10.272589365657877,0.0
1672966653.828758,0.8961999335967099,6.399809420816906,9.226612334254868,9.673288702608767,8.779263237638444,0.0
1672966653.8786795,0.7965554488318035,7.303433975856592,10.430757661867714,11.216635331189464,9.995745847042642,0.0
1672966653.9285748,1.1077354951493068,7.087091289886914,13.283623817510463,13.257332395697137,13.42452148228623,0.0
1672966653.9787643,0.9657105376288637,7.552665394024297,10.866556341959198,9.984590541022126,12.080195603176348,0.0
1672966654.0287516,0.7499507969574619,6.537483818522434,10.845257275107665,9.799754465934239,10.5684152411424,0.0
1672966654.0787086,0.9673928977075743,7.270437772913237,10.272412499067247,12.323584725428773,12.733852361676819,0.0
1672966654.1287556,1.0459605221523491,6.6113873411167265,9.677123756449243,11.161785036582657,10.990473136859677,0.0
1672966654.178686,0.7087470347837662,6.799178251351325,9.859425577018744,13.068573756621817,10.017554345224845,0.0
1672966654.2287529,0.7971131888956565,7.296362703521453,12.732355309677617,12.534235202949288,10.23046852790056,0.0
1672966654.2787,1.1595979590153465,6.778515015639956,10.068594752017436,10.802013735222733,12.451469172918035,0.0
1672966654.3287265,0.7171929676284823,7.072659967851885,10.195211907077937,11.57673863906674,12.481751666995734,0.0
1672966654.3785672,0.6222172262928797,6.1802735946411715,10.049276944098516,10.818165096024412,9.93120535797907,0.0
1672966654.428757,0.9753496012822066,7.010076834968666,12.657658300677555,11.727802797785731,9.671682097128235,0.0
1672966654.4787617,0.8147877239087303,6.340211840557118,9.953489862976019,9.099225988925163,9.29385923897146,0.0
1672966654.528751,0.5011771802656262,6.314301004325616,8.787343375614052,8.517226147229081,8.878085281260713,0.0
1672966654.5785673,0.7114536640367884,6.875306409825513,12.344152433349034,9.582470516447845,13.031850044828953,0.0
1672966654.6287618,1.0051265589146756,6.933690020179206,11.898563323106897,11.758509642042394,10.315585870426977,0.0
1672966654.6787605,0.5367716849168543,6.248412971435496,9.623023906203786,12.213779131646707,10.358230561522758,0.0
1672966654.7287648,0.45622909666857564,6.857117087543866,9.573418069789497,12.578295215660965,10.09772717450403,0.0
1672966654.7785647,0.8698220100123748,6.649554499547238,10.686899729940663,12.16862156225314,9.65037412295041,0.0
1672966654.8287601,0.7550392184710233,6.71580895484775,11.71644155855185,10.374811018703186,9.687315829646677,0.0
1672966654.8787026,0.3608329522810795,6.364795296680635,11.380958596593603,12.018633736551793,10.897275345338578,0.0
1672966654.9287813,0.5410595828665493,6.406755288964211,12.376132261851179,12.52342541944333,11.394215484535222,0.0
1672966654.9787703,1.0206341225317743,6.894975878056123,9.608990006441639,9.353074102158665,9.857158533949924,0.0
1672966655.028751,0.5914096771146586,7.106921133556019,9.624941682649474,9.44616933289533,9.729140599322648,0.0
1672966655.0787036,0.3148769845272946,6.831293377905993,12.426017571418615,12.490869219874586,12.784043506828557,0.0
1672966655.1287541,0.6386430799769112,7.126106437669223,13.313576457025054,12.521465928942131,13.640004671756213,0.0
1672966655.1787555,0.9813628161409619,7.0180910939092405,13.03096362391317,13.260596836837468,10.920777266011607,0.0
1672966655.2287617,0.5253705993891506,6.950521409787012,11.728461997252799,11.456543826839672,12.978728460201882,0.0
1672966655.2787051,0.3495183110136192,6.382291702633323,8.598314229514406,10.971658342858877,12.76247655356129,0.0
1672966655.3287492,0.6975531561285477,7.164776571576091,12.875470366337023,11.73817772744219,10.347677921204818,0.0
1672966655.3785777,0.9700820904256602,7.220799395626528,11.938856287249495,10.71844888990843,12.267183768092316,0.0
1672966655.4287648,0.5539783134759528,6.410979843728769,12.108791322115916,9.656384467196553,8.984460780945609,0.0
1672966655.4787211,0.403883494990676,6.038769671226033,10.083631721625359,10.756319396507593,10.999437927905108,0.0
1672966655.5287623,0.7038387681025824,7.1237825236623005,12.54244215088552,11.893286082695717,11.384782300897815,0.0
1672966655.5785751,1.0482296698907958,6.581657870696457,12.652530973190695,10.811216189670148,10.64053316708356,0.0
1672966655.628761,0.6570846089218614,6.685895640565832,11.48020299427472,12.06745667118989,11.327308236391357,0.0
1672966655.6787367,0.4632966543249099,6.211855187595833,8.85330373975592,8.760030423035035,11.697445593557461,0.0
1672966655.728757,0.6556704304516151,7.1682862503836295,11.071451310886061,11.04040795794788,13.101873643978237,0.0
1672966655.778698,1.0326286791756618,7.606772596545815,10.612284279428348,13.740023591239382,11.079785429918573,0.0
1672966655.8287544,0.8148754191731428,6.814481823706023,13.063028978891058,9.543793475164538,10.752503595498258,0.0
1672966655.8787613,0.544670501064982,7.086546758388058,13.420780267619802,10.166215313970017,9.665383499763173,0.0
1672966655.92875,0.571924904885603,6.107578150348819,9.026482307167436,11.293021237746878,10.885935248099617,0.0
1672966655.9787588,0.8613403383717277,6.462714337058848,11.349997001815492,12.858445044387434,9.956837814176273,0.0
1672966656.028752,1.038535021732851,6.622146694728984,10.906880704270103,11.948999736209906,12.693285120133494,0.0
1672966656.0787003,0.7124347422602119,6.533255004658189,11.123939079240206,10.987431598400901,12.04264861401156,0.0
1672966656.1287513,0.5450800443589079,6.380584711499411,9.849075815097489,10.662493402032684,12.296276583129666,0.0
1672966656.1787553,0.6605058036924936,6.355435077868409,11.068348587261582,11.42674549272099,9.215012794998643,0.0
1672966656.2287502,0.9556166929043631,7.5379472303006265,10.911724499557616,12.018576927220229,10.079591011509223,0.0
1672966656.278705,0.9911024230094357,7.0726273885187645,10.332670739504557,13.184293845526783,13.45685949475899,0.0
1672966656.3287542,0.6941894805373213,6.265314489236264,11.171391953221748,10.225732952194996,11.239589104806797,0.0
1672966656.3787558,0.5485260487037689,6.705416684494983,11.196920478443776,11.254006539262155,10.9527837234947,0.0
1672966656.4287508,0.6532671542858762,6.6495086801228815,11.131516638799372,12.438826750153623,11.190635484410627,0.0
1672966656.4787545,0.9204044167182448,7.267052440108308,13.855584487192075,10.322133368814637,11.560071630999136,0.0
1672966656.5287528,1.0274242892986323,7.063266941490988,13.257584244840483,12.636852936556878,10.976691518771112,0.0
1672966656.5787537,0.7244305929254579,6.399980122691119,12.741522876265389,12.342695322570833,8.76921221618005,0.0
1672966656.6287482,0.5271366507157959,6.117423801763655,11.375510720812263,11.43248551899287,10.94773379768633,0.0
1672966656.6787562,0.5513737303972742,6.76173035883078,10.165201415487452,11.6041257257303,13.11998692493783,0.0
1672966656.7287533,0.7676501836426743,7.150513525831975,11.094182481249405,9.896409014638591,11.300310498539952,0.0
1672966656.7787597,1.0612376258164413,7.330998932637531,12.748171728702426,10.86887549021073,9.673202574664778,0.0
1672966656.828758,0.8530006923829654,6.829044180071568,12.544642545983473,12.954245039855431,12.821358138133958,0.0
1672966656.8787584,0.5868608490860312,6.425003336393772,9.37665282976189,12.248090415129575,12.659114272695883,0.0
1672966656.9287574,0.45183748542549607,6.528306880692455,11.265480608252753,9.834458014089105,12.036967264982303,0.0
1672966656.9787009,0.5480744557464934,6.491357689133597,10.486873989920655,9.351848370707758,10.233299546187032,0.0
1672966657.028825,0.7901384262929511,6.696926658655146,13.126963333860191,11.12154126525012,11.69448975107798,0.0
1672966657.0785782,1.0804339609585738,7.44407703073796,13.485306448325716,11.089439984636506,12.92862896430421,0.0
1672966657.1287584,0.8235768839864922,7.165017493524045,9.962101494286975,12.277037960814287,13.544964286007334,0.0
1672966657.1786914,0.5758675958764217,6.869731346008271,11.78245744085858,12.883766099418253,13.113742981423385,0.0
1672966657.228758,0.4453114051553708,6.283646097723263,10.473567359143441,9.822871245726336,12.181751853481561,0.0
1672966657.2785811,0.5208577093589849,6.65346225521651,12.024725938212397,11.412820175068553,8.945039674570712,0.0
1672966657.3286033,0.7387628723041071,7.220137607071362,13.094046019849262,10.637694230608348,13.409691283817072,0.0
1672966657.3786962,1.0079957383002844,6.518517506066784,10.48351187419157,10.616196624903518,11.349541276122654,0.0
1672966657.428751,0.9252716036346799,6.455416473522757,10.397829893863713,9.72146037913621,11.303971757252398,0.0
1672966657.4786959,0.6783279403302521,6.665448746429678,9.586514707092814,11.890089521548447,12.087634951827276,0.0
1672966657.528577,0.5026703908167293,6.548893018151523,10.914060067143403,10.301819607520553,9.361047054904246,0.0
1672966657.5785728,0.48226568843712136,6.517673305070577,10.867719315186628,12.397237500348153,12.139259206041997,0.0
1672966657.628763,0.6295771709018599,6.778878113576125,11.456418059868776,9.430514997709793,11.017087554672038,0.0
1672966657.6787605,0.8598779104964653,6.919463908376198,9.701152468454296,9.15352940219206,10.174823141726755,0.0
1672966657.7287652,1.1106645886174042,7.389440719956227,12.751265796631834,12.18162041443347,12.717121389744603,0.0
1672966657.77877,0.8577147176801709,7.444323379961615,12.109325847738669,10.380707401476103,12.32265242119611,0.0
1672966657.8287623,0.6425291978793856,6.278285345133565,12.38685635857867,9.120273353671749,10.842070635419503,0.0
1672966657.8787663,0.5125482180276156,6.25849392887948,9.891205752162524,9.746885831166324,11.007467552450153,0.0
1672966657.9287567,0.5316180386107252,6.907935523421877,12.278620163863927,11.289607038371479,12.816777063346743,0.0
1672966657.9787629,0.6846679505816173,6.282524140805505,12.422217673651476,8.547364435654886,11.078201164072382,0.0
1672966658.0287693,0.9059555908096563,6.793867978804934,12.205419211355732,9.10956442907165,9.659245999490992,0.0
1672966658.0787668,1.0998831097491424,7.158047183676823,11.366331875872623,12.205084626742554,10.44137012956411,0.0
1672966658.1286514,0.8576740213218319,7.271748347837408,12.282664117659607,11.233118361655023,12.238344459766708,0.0
1672966658.1785586,0.6512826049455454,6.156828399681552,11.524783808381883,11.992002016644111,10.049422791140028,0.0
1672966658.2285702,0.5253798422449589,6.562951597996704,12.582349526352512,9.449710622470182,9.096608772113811,0.0
1672966658.2785873,0.5373887271071917,6.192301935420445,12.550901429876385,11.865061418716543,10.226381153264608,0.0
1672966658.3285682,0.6791008594396263,6.752026192492782,12.303263363716548,11.904401931440628,9.999787131400184,0.0
1672966658.3785546,0.8898788832379347,7.282592015892666,13.168889520015519,13.629824765969321,12.811885102711544,0.0
1672966658.4287317,1.1265869751307958,6.785609594299251,12.869329637627244,9.311397271406786,10.298421117642437,0.0
1672966658.478839,0.8856401887010062,7.33604261236983,10.141141227324907,9.898785413496134,10.331184469499032,0.0
1672966658.5288296,0.6746386077009104,6.533594691968042,10.951519136901421,8.880851086510306,8.842744991314214,0.0
1672966658.5787015,0.5332495008450625,6.510909051082952,12.292127667053968,12.426437573075452,8.71664209642486,0.0
1672966658.6286988,0.5188467615660558,6.12636331045382,11.712866329791003,11.947089425073138,11.44848325863915,0.0
1672966658.6785636,0.6398166431327214,6.696301893745307,10.903356225467137,12.233299579270149,10.82684010329476,0.0
1672966658.7287614,0.8393778350108738,6.471234033742552,12.63977752751505,12.420060761456806,9.440294542563503,0.0
1672966658.7785604,1.073899388223929,6.770265958718973,9.410463863633082,13.21033611764843,13.352604970790964,0.0
1672966658.828634,0.9383469836153767,6.83100102038403,10.673884204027871,13.00558976876529,11.344962989005392,0.0
1672966658.8787158,0.7215927621941707,7.0051879368404535,13.482259426226216,13.559665345539303,10.657206176536317,0.0
1672966658.9285638,0.5614031096860316,6.135524156074338,11.05233314553135,11.033312222904755,9.700910345782535,0.0
1672966658.9785619,0.5115752683182615,6.6223959575994975,11.298933722819172,9.350003533175373,11.325600554239262,0.0
1672966659.0287492,0.6009943405345654,6.158252062932255,10.946252496371365,12.235084647078878,12.145129621575684,0.0
1672966659.0786998,0.7828773561512183,6.573653161114445,11.722388920424958,10.041257268944864,12.55621748929188,0.0
1672966659.1287606,1.0080492489413608,7.504015211593552,11.043313638734299,10.766636558854422,12.265033587021302,0.0
1672966659.1787498,1.0132639481649057,7.45521893088852,10.657744832188051,13.331698523622364,12.04230434784223,0.0
1672966659.2287607,0.7888955809173975,6.9647670924349026,10.970483052547078,11.319978048536154,12.523030476987394,0.0
1672966659.2786949,0.60874294908691,7.007986689603558,9.409125362547547,9.728375276812987,9.763284235764461,0.0
1672966659.328759,0.5194961728195064,6.6062931283718935,9.370468500979594,13.130873994244372,9.496875054549278,0.0
1672966659.3787022,0.5676224998354561,6.370143550932903,12.782776205684002,11.801732477254472,9.606472327641889,0.0
1672966659.4287646,0.7256738093988377,7.197797120275482,11.771824578166223,10.726526712680132,10.357159086370087,0.0
1672966659.4787562,0.9392836968459924,6.547362403450505,11.927634237416274,9.834194450756748,10.677150990141484,0.0
1672966659.5287604,1.0921110933271994,7.481268355302239,13.892612606426606,10.562701386679688,11.96006084653291,0.0
1672966659.5787554,0.8591836263414266,7.208282425859563,13.460868603612745,13.134347111408577,13.289810677000489,0.0
1672966659.6287534,0.6600602997174423,6.616832291794194,11.535848372006136,10.94190522023527,8.905240944466382,0.0
1672966659.6786978,0.5345748344525026,6.236153131010134,9.741338799207481,9.952337793981522,9.169783035424999,0.0
1672966659.7287624,0.537203724172152,6.619885014852526,9.742624689871631,11.458282003837066,9.210125673836458,0.0
1672966659.7786925,0.6662182604174529,6.172555856447562,8.87760531619625,11.201776822205716,9.07669085851657,0.0
1672966659.8287563,0.8675816230090294,6.413862532542103,12.490865259732628,12.488171765783147,11.082007052481917,0.0
1672966659.8786945,1.102518690361128,6.639516865653214,10.635780123124313,12.918158741291219,10.841209073129054,0.0
1672966659.9287488,0.9231262716142418,7.501028134789691,10.156700437129977,11.100422549388565,13.948082976856824,0.0
1672966659.9786968,0.7105723302478435,6.391566635435415,12.268710423093559,11.184347486343455,9.291198105610405,0.0
1672966660.0287561,0.5571321692458555,6.809414657308637,10.429744922228874,12.480778620058558,13.362467140808977,0.0
1672966660.0787034,0.5221092164038226,6.396413139207722,10.310406069902864,12.25071531134742,9.455745076383296,0.0
1672966660.1287556,0.6254591377291023,6.877407795272952,12.60725305900557,12.93533066455094,9.883104132260952,0.0
1672966660.178758,0.8175792924915029,6.946573005571638,12.50832707267205,10.357094004415375,12.62842507595905,0.0
1672966660.228758,0.6897400890434402,6.735375029485473,12.70259924806257,13.124808082790413,9.745688849287838,0.0
1672966660.278701,0.9709888083563678,6.880585612405186,13.328545355598774,10.582977315628238,12.041278899882842,0.0
1672966660.3287544,0.7476534305482739,6.373479153487899,9.679248411861685,9.967888108869957,9.63087033194807,0.0
1672966660.378551,0.5779013872500305,6.788863077213177,13.265338265213096,10.453860452408982,9.640426335254883,0.0
1672966660.4287748,0.5208288045585832,7.065007398442808,13.000210119381883,11.116783287674926,10.132238414840513,0.0
1672966660.4787016,0.6115723738464055,6.56019926726216,11.334641951415303,8.781086575676646,9.394794999568283,0.0
1672966660.5287642,0.8022805398430908,7.0384787327801295,11.915066853364518,12.21603124921946,11.543287630739016,0.0
1672966660.5787594,1.0400976051792792,6.669802183026569,10.544685712562554,10.913668917910732,9.143665627761504,0.0
1672966660.628759,0.9758787132721738,7.475249888312369,10.314200076769268,13.675275673856683,10.815392586567945,0.0
1672966660.6787002,0.7450619840863908,6.460051086370327,10.625137553008688,11.100390756453113,12.500802377710198,0.0
1672966660.728764,0.5732345644382566,6.56780140950635,9.905758459653525,9.384249615474065,9.898125838870886,0.0
1672966660.7787592,0.5231608389362251,6.294242923506186,9.795590550667658,11.92970313571066,10.61180537415872,0.0
1672966660.8287663,0.6285174193641803,7.014999537138225,12.90396783042508,11.983112928461736,12.435904541904799,0.0
1672966660.8787038,0.833704810471733,6.712979154035377,11.342550184498524,10.75332273086006,12.196087282633721,0.0
1672966660.9287052,1.0851805519020716,7.593444258690133,11.519990575741613,13.850175794875469,13.641888982625925,0.0
1672966660.9786935,0.9205440747185034,7.239579128390611,13.495762301394,10.355917725143463,12.110216641905115,0.0
