458.06,-556.02
468.06,-556.02
478.06,-556.02
488.04,-556.02
497.99,-555.31
507.87,-553.65
517.69,-551.76
527.42,-549.42
537.04,-546.67
546.55,-543.51
555.96,-540.07
565.22,-536.27
574.31,-532.08
583.2,-527.49
591.93,-522.57
600.41,-517.23
608.66,-511.55
616.67,-505.54
624.44,-499.22
631.98,-492.63
639.29,-485.8
646.39,-478.75
653.2,-471.42
659.73,-463.83
665.97,-456.0
671.9,-447.94
677.53,-439.67
682.81,-431.17
687.8,-422.49
692.37,-413.58
696.63,-404.53
700.57,-395.33
704.12,-385.97
707.24,-376.46
709.99,-366.84
712.37,-357.12
714.33,-347.3
715.87,-337.41
716.98,-327.46
717.73,-317.46
718.05,-307.46
718.05,-297.46
718.05,-287.45
718.05,-277.45
